Country Name	Series Name	Time	Value
Nigeria	GDP growth (annual %)	1971	14.2375315597008
Nigeria	GDP growth (annual %)	1972	3.36426203025739
Nigeria	GDP growth (annual %)	1973	5.39276048396687
Nigeria	GDP growth (annual %)	1974	11.160674548765
Nigeria	GDP growth (annual %)	1975	-5.22774755857583
Nigeria	GDP growth (annual %)	1976	9.04235173026559
Nigeria	GDP growth (annual %)	1977	6.02411784619478
Nigeria	GDP growth (annual %)	1978	-5.76415839249863
Nigeria	GDP growth (annual %)	1979	6.75943093484364
Nigeria	GDP growth (annual %)	1980	4.20483104683017
Nigeria	GDP growth (annual %)	1981	-13.12788048507
Nigeria	GDP growth (annual %)	1982	-1.05318605956708
Nigeria	GDP growth (annual %)	1983	-5.05045110920774
Nigeria	GDP growth (annual %)	1984	-2.02153756872873
Nigeria	GDP growth (annual %)	1985	8.32282970019253
Nigeria	GDP growth (annual %)	1986	-8.75417697942682
Nigeria	GDP growth (annual %)	1987	-10.7517001400015
Nigeria	GDP growth (annual %)	1988	7.54252202521535
Nigeria	GDP growth (annual %)	1989	6.46719114422203
Nigeria	GDP growth (annual %)	1990	12.7660091736101
Nigeria	GDP growth (annual %)	1991	-0.617850588622787
Nigeria	GDP growth (annual %)	1992	0.433725356726427
Nigeria	GDP growth (annual %)	1993	2.09037780053187
Nigeria	GDP growth (annual %)	1994	0.909763335172016
Nigeria	GDP growth (annual %)	1995	-0.307468969258082
Nigeria	GDP growth (annual %)	1996	4.9937055370533
Nigeria	GDP growth (annual %)	1997	2.80225643858698
Nigeria	GDP growth (annual %)	1998	2.71564017861093
Nigeria	GDP growth (annual %)	1999	0.47423757536906
Nigeria	GDP growth (annual %)	2000	5.31809338064855
Nigeria	GDP growth (annual %)	2001	4.41106519565903
Nigeria	GDP growth (annual %)	2002	3.78464818288238
Nigeria	GDP growth (annual %)	2003	10.3541845645132
Nigeria	GDP growth (annual %)	2004	33.7357750284295
Nigeria	GDP growth (annual %)	2005	3.44466681332356
Nigeria	GDP growth (annual %)	2006	8.2109648588917
Nigeria	GDP growth (annual %)	2007	6.82839834798025
Nigeria	GDP growth (annual %)	2008	6.27026369732737
Nigeria	GDP growth (annual %)	2009	6.93441600392744
Nigeria	GDP growth (annual %)	2010	7.83973947709083
Nigeria	GDP growth (annual %)	2011	4.88738661141304
Nigeria	GDP growth (annual %)	2012	4.27927731389333
Nigeria	GDP growth (annual %)	2013	5.39441631089461
Nigeria	GDP growth (annual %)	2014	6.30971825251392
Nigeria	GDP growth (annual %)	2015	NA
Nigeria	GDP per capita (constant LCU)	1960	195060.840435823
Nigeria	GDP per capita (constant LCU)	1961	191485.359079289
Nigeria	GDP per capita (constant LCU)	1962	195222.525857977
Nigeria	GDP per capita (constant LCU)	1963	207518.979742963
Nigeria	GDP per capita (constant LCU)	1964	213179.600728243
Nigeria	GDP per capita (constant LCU)	1965	218836.762066213
Nigeria	GDP per capita (constant LCU)	1966	205054.258223336
Nigeria	GDP per capita (constant LCU)	1967	169043.052599104
Nigeria	GDP per capita (constant LCU)	1968	163285.591110769
Nigeria	GDP per capita (constant LCU)	1969	198291.469288807
Nigeria	GDP per capita (constant LCU)	1970	242258.69450503
Nigeria	GDP per capita (constant LCU)	1971	270382.907029158
Nigeria	GDP per capita (constant LCU)	1972	272944.331720039
Nigeria	GDP per capita (constant LCU)	1973	280715.343985223
Nigeria	GDP per capita (constant LCU)	1974	304117.099161077
Nigeria	GDP per capita (constant LCU)	1975	280471.617864745
Nigeria	GDP per capita (constant LCU)	1976	297131.994526233
Nigeria	GDP per capita (constant LCU)	1977	305694.184464661
Nigeria	GDP per capita (constant LCU)	1978	279425.352441203
Nigeria	GDP per capita (constant LCU)	1979	289536.776479095
Nigeria	GDP per capita (constant LCU)	1980	293200.619333504
Nigeria	GDP per capita (constant LCU)	1981	247876.905948973
Nigeria	GDP per capita (constant LCU)	1982	238954.834794253
Nigeria	GDP per capita (constant LCU)	1983	221196.513928234
Nigeria	GDP per capita (constant LCU)	1984	211302.78172549
Nigeria	GDP per capita (constant LCU)	1985	223088.312277112
Nigeria	GDP per capita (constant LCU)	1986	198319.649518743
Nigeria	GDP per capita (constant LCU)	1987	172402.72683798
Nigeria	GDP per capita (constant LCU)	1988	180584.489360361
Nigeria	GDP per capita (constant LCU)	1989	187298.500072253
Nigeria	GDP per capita (constant LCU)	1990	205824.654016486
Nigeria	GDP per capita (constant LCU)	1991	199405.867374643
Nigeria	GDP per capita (constant LCU)	1992	195279.48076485
Nigeria	GDP per capita (constant LCU)	1993	194427.759339943
Nigeria	GDP per capita (constant LCU)	1994	191358.154083406
Nigeria	GDP per capita (constant LCU)	1995	186068.96202329
Nigeria	GDP per capita (constant LCU)	1996	190545.724066547
Nigeria	GDP per capita (constant LCU)	1997	191055.151872486
Nigeria	GDP per capita (constant LCU)	1998	191397.689511352
Nigeria	GDP per capita (constant LCU)	1999	187546.066906669
Nigeria	GDP per capita (constant LCU)	2000	192616.384979603
Nigeria	GDP per capita (constant LCU)	2001	196104.407693421
Nigeria	GDP per capita (constant LCU)	2002	198437.812203079
Nigeria	GDP per capita (constant LCU)	2003	213475.688286156
Nigeria	GDP per capita (constant LCU)	2004	278248.989940487
Nigeria	GDP per capita (constant LCU)	2005	280457.088947877
Nigeria	GDP per capita (constant LCU)	2006	295636.123787679
Nigeria	GDP per capita (constant LCU)	2007	307593.630586723
Nigeria	GDP per capita (constant LCU)	2008	318307.747076126
Nigeria	GDP per capita (constant LCU)	2009	331407.657398762
Nigeria	GDP per capita (constant LCU)	2010	347934.389631943
Nigeria	GDP per capita (constant LCU)	2011	355255.017612464
Nigeria	GDP per capita (constant LCU)	2012	360615.223324209
Nigeria	GDP per capita (constant LCU)	2013	370004.249073021
Nigeria	GDP per capita (constant LCU)	2014	383023.419292343
Nigeria	GDP per capita (constant LCU)	2015	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1960	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1961	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1962	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1963	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1964	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1965	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1966	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1967	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1968	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1969	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1970	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1971	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1972	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1973	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1974	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1975	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1976	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1977	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1978	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1979	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1980	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1981	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1982	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1983	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1984	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1985	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1986	4.40000009536743
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1987	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1988	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1989	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1990	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1991	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1992	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1993	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1994	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1995	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1996	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1997	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1998	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	1999	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2000	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2001	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2002	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2003	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2004	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2005	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2006	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2007	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2008	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2009	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2010	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2011	NA
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2012	8
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2013	8.30000019073486
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2014	5.69999980926514
Nigeria	Unemployment, female (% of female labor force) (national estimate)	2015	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1960	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1961	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1962	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1963	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1964	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1965	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1966	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1967	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1968	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1969	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1970	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1971	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1972	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1973	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1974	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1975	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1976	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1977	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1978	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1979	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1980	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1981	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1982	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1983	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1984	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1985	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1986	3.70000004768372
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1987	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1988	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1989	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1990	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1991	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1992	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1993	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1994	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1995	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1996	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1997	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1998	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	1999	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2000	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2001	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2002	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2003	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2004	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2005	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2006	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2007	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2008	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2009	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2010	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2011	NA
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2012	7.09999990463257
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2013	5.90000009536743
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2014	4.09999990463257
Nigeria	Unemployment, male (% of male labor force) (national estimate)	2015	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1960	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1961	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1962	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1963	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1964	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1965	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1966	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1967	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1968	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1969	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1970	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1971	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1972	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1973	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1974	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1975	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1976	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1977	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1978	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1979	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1980	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1981	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1982	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1983	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1984	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1985	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1986	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1987	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1988	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1989	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1990	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1991	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1992	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1993	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1994	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1995	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1996	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1997	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1998	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	1999	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2000	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2001	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2002	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2003	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2004	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2005	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2006	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2007	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2008	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2009	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2010	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2011	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2012	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2013	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2014	NA
Nigeria	Long-term unemployment, female (% of female unemployment)	2015	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1960	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1961	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1962	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1963	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1964	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1965	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1966	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1967	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1968	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1969	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1970	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1971	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1972	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1973	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1974	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1975	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1976	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1977	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1978	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1979	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1980	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1981	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1982	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1983	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1984	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1985	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1986	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1987	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1988	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1989	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1990	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1991	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1992	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1993	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1994	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1995	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1996	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1997	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1998	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	1999	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2000	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2001	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2002	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2003	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2004	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2005	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2006	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2007	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2008	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2009	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2010	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2011	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2012	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2013	NA
Nigeria	Long-term unemployment, male (% of male unemployment)	2014	NA
