Country	Indicator	                        Time	Value
France	Long-term unemployment, female (% of female unemployment)	1976	NA
France	Long-term unemployment, female (% of female unemployment)	1977	NA
France	Long-term unemployment, female (% of female unemployment)	1978	NA
France	Long-term unemployment, female (% of female unemployment)	1979	NA
France	Long-term unemployment, female (% of female unemployment)	1980	NA
France	Long-term unemployment, female (% of female unemployment)	1981	NA
France	Long-term unemployment, female (% of female unemployment)	1982	NA
France	Long-term unemployment, female (% of female unemployment)	1983	43.5999984741211
France	Long-term unemployment, female (% of female unemployment)	1984	45.0999984741211
France	Long-term unemployment, female (% of female unemployment)	1985	48.7999992370605
France	Long-term unemployment, female (% of female unemployment)	1986	47.9000015258789
France	Long-term unemployment, female (% of female unemployment)	1987	48.4000015258789
France	Long-term unemployment, female (% of female unemployment)	1988	48
France	Long-term unemployment, female (% of female unemployment)	1989	47.0999984741211
France	Long-term unemployment, female (% of female unemployment)	1990	43.5
France	Long-term unemployment, female (% of female unemployment)	1991	41.9000015258789
France	Long-term unemployment, female (% of female unemployment)	1992	36.2999992370605
France	Long-term unemployment, female (% of female unemployment)	1993	34.9000015258789
France	Long-term unemployment, female (% of female unemployment)	1994	37.9000015258789
France	Long-term unemployment, female (% of female unemployment)	1995	40.9000015258789
France	Long-term unemployment, female (% of female unemployment)	1996	39.5999984741211
France	Long-term unemployment, female (% of female unemployment)	1997	40.7000007629395
France	Long-term unemployment, female (% of female unemployment)	1998	41.7999992370605
France	Long-term unemployment, female (% of female unemployment)	1999	39.5
France	Long-term unemployment, female (% of female unemployment)	2000	40.7999992370605
France	Long-term unemployment, female (% of female unemployment)	2001	36.7999992370605
France	Long-term unemployment, female (% of female unemployment)	2002	34.4000015258789
France	Long-term unemployment, female (% of female unemployment)	2003	37.2000007629395
France	Long-term unemployment, female (% of female unemployment)	2004	40.5
France	Long-term unemployment, female (% of female unemployment)	2005	41.5999984741211
France	Long-term unemployment, female (% of female unemployment)	2006	40.9000015258789
France	Long-term unemployment, female (% of female unemployment)	2007	39.5
France	Long-term unemployment, female (% of female unemployment)	2008	35.7000007629395
France	Long-term unemployment, female (% of female unemployment)	2009	34.7000007629395
France	Long-term unemployment, female (% of female unemployment)	2010	38.0999984741211
France	Long-term unemployment, female (% of female unemployment)	2011	40.4000015258789
France	Long-term unemployment, female (% of female unemployment)	2012	39.0999984741211
France	Long-term unemployment, female (% of female unemployment)	2013	39.7000007629395
France	Long-term unemployment, female (% of female unemployment)	2014	40.7999992370605
France	Long-term unemployment, female (% of female unemployment)	2015	NA
France	Long-term unemployment, male (% of male unemployment)	1960	NA
France	Long-term unemployment, male (% of male unemployment)	1961	NA
France	Long-term unemployment, male (% of male unemployment)	1962	NA
France	Long-term unemployment, male (% of male unemployment)	1963	NA
France	Long-term unemployment, male (% of male unemployment)	1964	NA
France	Long-term unemployment, male (% of male unemployment)	1965	NA
France	Long-term unemployment, male (% of male unemployment)	1966	NA
France	Long-term unemployment, male (% of male unemployment)	1967	NA
France	Long-term unemployment, male (% of male unemployment)	1968	NA
France	Long-term unemployment, male (% of male unemployment)	1969	NA
France	Long-term unemployment, male (% of male unemployment)	1970	NA
France	Long-term unemployment, male (% of male unemployment)	1971	NA
France	Long-term unemployment, male (% of male unemployment)	1972	NA
France	Long-term unemployment, male (% of male unemployment)	1973	NA
France	Long-term unemployment, male (% of male unemployment)	1974	NA
France	Long-term unemployment, male (% of male unemployment)	1975	NA
France	Long-term unemployment, male (% of male unemployment)	1976	NA
France	Long-term unemployment, male (% of male unemployment)	1977	NA
France	Long-term unemployment, male (% of male unemployment)	1978	NA
France	Long-term unemployment, male (% of male unemployment)	1979	NA
France	Long-term unemployment, male (% of male unemployment)	1980	NA
France	Long-term unemployment, male (% of male unemployment)	1981	NA
France	Long-term unemployment, male (% of male unemployment)	1982	NA
France	Long-term unemployment, male (% of male unemployment)	1983	38.5
France	Long-term unemployment, male (% of male unemployment)	1984	35.2000007629395
France	Long-term unemployment, male (% of male unemployment)	1985	41.0999984741211
France	Long-term unemployment, male (% of male unemployment)	1986	43.2000007629395
France	Long-term unemployment, male (% of male unemployment)	1987	43.2999992370605
France	Long-term unemployment, male (% of male unemployment)	1988	43.9000015258789
France	Long-term unemployment, male (% of male unemployment)	1989	42.5
France	Long-term unemployment, male (% of male unemployment)	1990	38.5999984741211
France	Long-term unemployment, male (% of male unemployment)	1991	37.0999984741211
France	Long-term unemployment, male (% of male unemployment)	1992	31.6000003814697
France	Long-term unemployment, male (% of male unemployment)	1993	31
France	Long-term unemployment, male (% of male unemployment)	1994	36.5999984741211
France	Long-term unemployment, male (% of male unemployment)	1995	38.7999992370605
France	Long-term unemployment, male (% of male unemployment)	1996	36.0999984741211
France	Long-term unemployment, male (% of male unemployment)	1997	37.5999984741211
France	Long-term unemployment, male (% of male unemployment)	1998	41.2999992370605
France	Long-term unemployment, male (% of male unemployment)	1999	37.5999984741211
France	Long-term unemployment, male (% of male unemployment)	2000	38.4000015258789
France	Long-term unemployment, male (% of male unemployment)	2001	36.9000015258789
France	Long-term unemployment, male (% of male unemployment)	2002	31
France	Long-term unemployment, male (% of male unemployment)	2003	37.0999984741211
France	Long-term unemployment, male (% of male unemployment)	2004	39.4000015258789
France	Long-term unemployment, male (% of male unemployment)	2005	39.5
France	Long-term unemployment, male (% of male unemployment)	2006	42.0999984741211
France	Long-term unemployment, male (% of male unemployment)	2007	39.9000015258789
France	Long-term unemployment, male (% of male unemployment)	2008	38.4000015258789
France	Long-term unemployment, male (% of male unemployment)	2009	35
France	Long-term unemployment, male (% of male unemployment)	2010	41.2999992370605
France	Long-term unemployment, male (% of male unemployment)	2011	41.9000015258789
France	Long-term unemployment, male (% of male unemployment)	2012	40.7999992370605
France	Long-term unemployment, male (% of male unemployment)	2013	40.5
France	Long-term unemployment, male (% of male unemployment)	2014	43.7999992370605
France	Long-term unemployment, male (% of male unemployment)	2015	NA
France	Unemployment, female (% of female labor force) (national estimate)	1960	NA
France	Unemployment, female (% of female labor force) (national estimate)	1961	NA
France	Unemployment, female (% of female labor force) (national estimate)	1962	NA
France	Unemployment, female (% of female labor force) (national estimate)	1963	NA
France	Unemployment, female (% of female labor force) (national estimate)	1964	NA
France	Unemployment, female (% of female labor force) (national estimate)	1965	NA
France	Unemployment, female (% of female labor force) (national estimate)	1966	NA
France	Unemployment, female (% of female labor force) (national estimate)	1967	NA
France	Unemployment, female (% of female labor force) (national estimate)	1968	NA
France	Unemployment, female (% of female labor force) (national estimate)	1969	NA
France	Unemployment, female (% of female labor force) (national estimate)	1970	NA
France	Unemployment, female (% of female labor force) (national estimate)	1971	NA
France	Unemployment, female (% of female labor force) (national estimate)	1972	NA
France	Unemployment, female (% of female labor force) (national estimate)	1973	NA
France	Unemployment, female (% of female labor force) (national estimate)	1974	NA
France	Unemployment, female (% of female labor force) (national estimate)	1975	NA
France	Unemployment, female (% of female labor force) (national estimate)	1976	NA
France	Unemployment, female (% of female labor force) (national estimate)	1977	NA
France	Unemployment, female (% of female labor force) (national estimate)	1978	NA
France	Unemployment, female (% of female labor force) (national estimate)	1979	NA
France	Unemployment, female (% of female labor force) (national estimate)	1980	9.5
France	Unemployment, female (% of female labor force) (national estimate)	1981	10.6000003814697
France	Unemployment, female (% of female labor force) (national estimate)	1982	11.1999998092651
France	Unemployment, female (% of female labor force) (national estimate)	1983	10.5
France	Unemployment, female (% of female labor force) (national estimate)	1984	12.1000003814697
France	Unemployment, female (% of female labor force) (national estimate)	1985	12.6000003814697
France	Unemployment, female (% of female labor force) (national estimate)	1986	12.3000001907349
France	Unemployment, female (% of female labor force) (national estimate)	1987	13.5
France	Unemployment, female (% of female labor force) (national estimate)	1988	12.8000001907349
France	Unemployment, female (% of female labor force) (national estimate)	1989	12.6000003814697
France	Unemployment, female (% of female labor force) (national estimate)	1990	12.1999998092651
France	Unemployment, female (% of female labor force) (national estimate)	1991	11.6999998092651
France	Unemployment, female (% of female labor force) (national estimate)	1992	12.8999996185303
France	Unemployment, female (% of female labor force) (national estimate)	1993	13.5
France	Unemployment, female (% of female labor force) (national estimate)	1994	14.6000003814697
France	Unemployment, female (% of female labor force) (national estimate)	1995	14.1000003814697
France	Unemployment, female (% of female labor force) (national estimate)	1996	14.6000003814697
France	Unemployment, female (% of female labor force) (national estimate)	1997	14.5
France	Unemployment, female (% of female labor force) (national estimate)	1998	14.1999998092651
France	Unemployment, female (% of female labor force) (national estimate)	1999	14.1000003814697
France	Unemployment, female (% of female labor force) (national estimate)	2000	12.1999998092651
France	Unemployment, female (% of female labor force) (national estimate)	2001	10.5
France	Unemployment, female (% of female labor force) (national estimate)	2002	9.80000019073486
France	Unemployment, female (% of female labor force) (national estimate)	2003	9.5
France	Unemployment, female (% of female labor force) (national estimate)	2004	9.80000019073486
France	Unemployment, female (% of female labor force) (national estimate)	2005	9.89999961853027
France	Unemployment, female (% of female labor force) (national estimate)	2006	9.69999980926514
France	Unemployment, female (% of female labor force) (national estimate)	2007	8.60000038146973
France	Unemployment, female (% of female labor force) (national estimate)	2008	7.90000009536743
France	Unemployment, female (% of female labor force) (national estimate)	2009	9.39999961853027
France	Unemployment, female (% of female labor force) (national estimate)	2010	9.69999980926514
France	Unemployment, female (% of female labor force) (national estimate)	2011	9.69999980926514
France	Unemployment, female (% of female labor force) (national estimate)	2012	10
France	Unemployment, female (% of female labor force) (national estimate)	2013	9.80000019073486
France	Unemployment, female (% of female labor force) (national estimate)	2014	9.60000038146973
France	Unemployment, female (% of female labor force) (national estimate)	2015	NA
France	Unemployment, male (% of male labor force) (national estimate)	1960	NA
France	Unemployment, male (% of male labor force) (national estimate)	1961	NA
France	Unemployment, male (% of male labor force) (national estimate)	1962	NA
France	Unemployment, male (% of male labor force) (national estimate)	1963	NA
France	Unemployment, male (% of male labor force) (national estimate)	1964	NA
France	Unemployment, male (% of male labor force) (national estimate)	1965	NA
France	Unemployment, male (% of male labor force) (national estimate)	1966	NA
France	Unemployment, male (% of male labor force) (national estimate)	1967	NA
France	Unemployment, male (% of male labor force) (national estimate)	1968	NA
France	Unemployment, male (% of male labor force) (national estimate)	1969	NA
France	Unemployment, male (% of male labor force) (national estimate)	1970	NA
France	Unemployment, male (% of male labor force) (national estimate)	1971	NA
France	Unemployment, male (% of male labor force) (national estimate)	1972	NA
France	Unemployment, male (% of male labor force) (national estimate)	1973	NA
France	Unemployment, male (% of male labor force) (national estimate)	1974	NA
France	Unemployment, male (% of male labor force) (national estimate)	1975	NA
France	Unemployment, male (% of male labor force) (national estimate)	1976	NA
France	Unemployment, male (% of male labor force) (national estimate)	1977	NA
France	Unemployment, male (% of male labor force) (national estimate)	1978	NA
France	Unemployment, male (% of male labor force) (national estimate)	1979	NA
France	Unemployment, male (% of male labor force) (national estimate)	1980	4.30000019073486
France	Unemployment, male (% of male labor force) (national estimate)	1981	5.30000019073486
France	Unemployment, male (% of male labor force) (national estimate)	1982	6.09999990463257
France	Unemployment, male (% of male labor force) (national estimate)	1983	6.09999990463257
France	Unemployment, male (% of male labor force) (national estimate)	1984	7.59999990463257
France	Unemployment, male (% of male labor force) (national estimate)	1985	8.5
France	Unemployment, male (% of male labor force) (national estimate)	1986	8.69999980926514
France	Unemployment, male (% of male labor force) (national estimate)	1987	8.60000038146973
France	Unemployment, male (% of male labor force) (national estimate)	1988	8.19999980926514
France	Unemployment, male (% of male labor force) (national estimate)	1989	7.30000019073486
France	Unemployment, male (% of male labor force) (national estimate)	1990	7.19999980926514
France	Unemployment, male (% of male labor force) (national estimate)	1991	7.19999980926514
France	Unemployment, male (% of male labor force) (national estimate)	1992	8.10000038146973
France	Unemployment, male (% of male labor force) (national estimate)	1993	9.69999980926514
France	Unemployment, male (% of male labor force) (national estimate)	1994	11.1000003814697
France	Unemployment, male (% of male labor force) (national estimate)	1995	10
France	Unemployment, male (% of male labor force) (national estimate)	1996	10.6000003814697
France	Unemployment, male (% of male labor force) (national estimate)	1997	11.1000003814697
France	Unemployment, male (% of male labor force) (national estimate)	1998	10.5
France	Unemployment, male (% of male labor force) (national estimate)	1999	10.5
France	Unemployment, male (% of male labor force) (national estimate)	2000	8.60000038146973
France	Unemployment, male (% of male labor force) (national estimate)	2001	7
France	Unemployment, male (% of male labor force) (national estimate)	2002	7.80000019073486
France	Unemployment, male (% of male labor force) (national estimate)	2003	7.59999990463257
France	Unemployment, male (% of male labor force) (national estimate)	2004	8
France	Unemployment, male (% of male labor force) (national estimate)	2005	8
France	Unemployment, male (% of male labor force) (national estimate)	2006	8.10000038146973
France	Unemployment, male (% of male labor force) (national estimate)	2007	7.5
France	Unemployment, male (% of male labor force) (national estimate)	2008	6.90000009536743
France	Unemployment, male (% of male labor force) (national estimate)	2009	8.89999961853027
France	Unemployment, male (% of male labor force) (national estimate)	2010	9
France	Unemployment, male (% of male labor force) (national estimate)	2011	8.69999980926514
France	Unemployment, male (% of male labor force) (national estimate)	2012	9.69999980926514
France	Unemployment, male (% of male labor force) (national estimate)	2013	10
France	Unemployment, male (% of male labor force) (national estimate)	2014	10.1000003814697
France	Unemployment, male (% of male labor force) (national estimate)	2015	NA
France	GDP per capita (constant LCU)	1960	9808.99110875504
France	GDP per capita (constant LCU)	1961	10211.5671647626
France	GDP per capita (constant LCU)	1962	10740.1233150073
France	GDP per capita (constant LCU)	1963	11155.8338313018
France	GDP per capita (constant LCU)	1964	11727.8374408916
France	GDP per capita (constant LCU)	1965	12147.1050386999
France	GDP per capita (constant LCU)	1966	12657.7486859831
France	GDP per capita (constant LCU)	1967	13145.3068945469
France	GDP per capita (constant LCU)	1968	13608.7873885465
France	GDP per capita (constant LCU)	1969	14457.9848895072
France	GDP per capita (constant LCU)	1970	15169.435166785
France	GDP per capita (constant LCU)	1971	15844.747129601
France	GDP per capita (constant LCU)	1972	16414.5897292914
France	GDP per capita (constant LCU)	1973	17293.022859639
France	GDP per capita (constant LCU)	1974	17887.4495902337
France	GDP per capita (constant LCU)	1975	17591.2943780326
France	GDP per capita (constant LCU)	1976	18253.0206864708
France	GDP per capita (constant LCU)	1977	18806.1191945974
France	GDP per capita (constant LCU)	1978	19489.0712533082
France	GDP per capita (constant LCU)	1979	20115.8543657266
France	GDP per capita (constant LCU)	1980	20357.6993183797
France	GDP per capita (constant LCU)	1981	20486.4103480772
France	GDP per capita (constant LCU)	1982	20897.7193483124
France	GDP per capita (constant LCU)	1983	21048.134167852
France	GDP per capita (constant LCU)	1984	21250.0028111889
France	GDP per capita (constant LCU)	1985	21471.4018948552
France	GDP per capita (constant LCU)	1986	21846.6166769565
France	GDP per capita (constant LCU)	1987	22273.2827057152
France	GDP per capita (constant LCU)	1988	23184.93208595
France	GDP per capita (constant LCU)	1989	24050.2580990481
France	GDP per capita (constant LCU)	1990	24611.4491719488
France	GDP per capita (constant LCU)	1991	24847.4401475209
France	GDP per capita (constant LCU)	1992	25119.7018596863
France	GDP per capita (constant LCU)	1993	24857.8648339515
France	GDP per capita (constant LCU)	1994	25346.3529726351
France	GDP per capita (constant LCU)	1995	25781.542073733
France	GDP per capita (constant LCU)	1996	26047.0009437837
France	GDP per capita (constant LCU)	1997	26561.6962738751
France	GDP per capita (constant LCU)	1998	27405.0613951273
France	GDP per capita (constant LCU)	1999	28193.3655405917
France	GDP per capita (constant LCU)	2000	29086.0013654341
France	GDP per capita (constant LCU)	2001	29439.4333426378
France	GDP per capita (constant LCU)	2002	29552.9990995751
France	GDP per capita (constant LCU)	2003	29584.760733107
France	GDP per capita (constant LCU)	2004	30186.0315630532
France	GDP per capita (constant LCU)	2005	30441.0035455252
France	GDP per capita (constant LCU)	2006	30947.4444564041
France	GDP per capita (constant LCU)	2007	31482.8760063327
France	GDP per capita (constant LCU)	2008	31368.5640960876
France	GDP per capita (constant LCU)	2009	30289.6698541816
France	GDP per capita (constant LCU)	2010	30732.8535036063
France	GDP per capita (constant LCU)	2011	31220.4978864075
France	GDP per capita (constant LCU)	2012	31135.9198415295
France	GDP per capita (constant LCU)	2013	31204.5879425894
France	GDP per capita (constant LCU)	2014	31122.7654305148
France	GDP per capita (constant LCU)	2015	NA
France	GDP growth (annual %)	1960	NA
France	GDP growth (annual %)	1961	5.50627243711742
France	GDP growth (annual %)	1962	6.67217462633565
France	GDP growth (annual %)	1963	5.34717376737879
France	GDP growth (annual %)	1964	6.51833830272174
France	GDP growth (annual %)	1965	4.77803517697649
France	GDP growth (annual %)	1966	5.21400805193714
France	GDP growth (annual %)	1967	4.68815882065179
France	GDP growth (annual %)	1968	4.25902468977274
France	GDP growth (annual %)	1969	6.99053053392915
France	GDP growth (annual %)	1970	5.72711837638823
France	GDP growth (annual %)	1971	5.34571156012025
France	GDP growth (annual %)	1972	4.54157892774722
France	GDP growth (annual %)	1973	6.31045065937808
France	GDP growth (annual %)	1974	4.29124362529905
France	GDP growth (annual %)	1975	-0.980059533999651
France	GDP growth (annual %)	1976	4.31424610713003
France	GDP growth (annual %)	1977	3.45136894591616
France	GDP growth (annual %)	1978	3.97880585334404
France	GDP growth (annual %)	1979	3.5591123229852
France	GDP growth (annual %)	1980	1.58809881704131
France	GDP growth (annual %)	1981	1.07783431903292
France	GDP growth (annual %)	1982	2.50853125433588
France	GDP growth (annual %)	1983	1.25629647397459
France	GDP growth (annual %)	1984	1.52446943066113
France	GDP growth (annual %)	1985	1.62324458918471
France	GDP growth (annual %)	1986	2.35124228874039
France	GDP growth (annual %)	1987	2.57740218370139
France	GDP growth (annual %)	1988	4.7338724668561
France	GDP growth (annual %)	1989	4.35323114095763
France	GDP growth (annual %)	1990	2.91400970050218
France	GDP growth (annual %)	1991	1.03910533058813
France	GDP growth (annual %)	1992	1.59967121382168
France	GDP growth (annual %)	1993	-0.612652833443249
France	GDP growth (annual %)	1994	2.3453855933703
France	GDP growth (annual %)	1995	2.08508453656513
France	GDP growth (annual %)	1996	1.3880040284493
France	GDP growth (annual %)	1997	2.33739765572744
France	GDP growth (annual %)	1998	3.55613623578574
France	GDP growth (annual %)	1999	3.40709914884665
France	GDP growth (annual %)	2000	3.87516225904459
France	GDP growth (annual %)	2001	1.95444942459253
France	GDP growth (annual %)	2002	1.11845689155015
France	GDP growth (annual %)	2003	0.819531669596628
France	GDP growth (annual %)	2004	2.78642411077925
France	GDP growth (annual %)	2005	1.60771381415587
France	GDP growth (annual %)	2006	2.37494689958575
France	GDP growth (annual %)	2007	2.36149887323958
France	GDP growth (annual %)	2008	0.195294765594184
France	GDP growth (annual %)	2009	-2.94134105462597
France	GDP growth (annual %)	2010	1.96565737478667
France	GDP growth (annual %)	2011	2.07922917455807
France	GDP growth (annual %)	2012	0.18269303354748
France	GDP growth (annual %)	2013	0.656485763257052
France	GDP growth (annual %)	2014	0.179566376852165
France	GDP growth (annual %)	2015	NA			
